,ID,Age,Education,Marital_Status,Income,Kidhome,Teenhome,Duration_Customer,Frequency,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Discount,Web,Catalog,Store,Web_visit,Campaign 1,Campaign 2,Campaign 3,Campaign 4,Campaign 5,Complain,Response,Income_Class,Age_Class
1878,1570,72,3,1,69702.0,0,1,3692,30,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,3,3
1879,3426,48,1,0,70300.0,1,0,3546,34,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,3,1
1880,3074,39,3,1,70643.0,0,0,3819,24,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,3,0
1881,8341,54,3,1,30396.0,1,0,3257,13,22,15,0,6,0,1,12,2,1,1,2,7,0,0,1,0,0,0,1,0,2
1882,5180,55,3,0,50616.0,0,1,3269,17,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,1,2
1883,6461,54,2,0,62772.0,0,1,3603,25,74,581,49,157,43,8,108,1,5,6,11,2,0,0,0,1,0,0,0,2,2
1884,7679,38,3,0,30298.0,0,0,3238,9,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,0,0
1885,10702,39,1,0,52413.0,1,0,3800,24,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,2,0
1886,7505,66,3,1,44155.0,1,1,3358,9,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,1,3
1887,5113,52,3,0,86979.0,0,0,3431,18,67,584,100,835,65,83,35,1,5,5,5,2,0,0,1,0,0,0,1,3,2
1888,10858,48,1,1,76532.0,1,1,3490,30,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,3,1
1889,2961,41,1,1,42081.0,1,0,3685,21,86,175,10,110,54,6,27,2,6,3,4,6,0,0,1,0,0,0,0,1,1
1890,2747,35,3,1,67546.0,0,0,3864,23,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,2,0
1891,3010,34,2,1,88420.0,0,0,3255,21,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,0,1,0,0,3,0
1892,5790,38,1,1,31158.0,1,0,3715,15,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,0,0
1893,6892,55,1,0,61671.0,0,1,3223,36,23,641,7,56,0,0,28,8,10,4,6,8,1,0,0,1,0,0,0,2,2
1894,1743,49,1,0,69719.0,0,0,3231,12,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,3,1
1895,3578,74,1,0,49160.0,0,1,3449,18,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,1,3
1896,8462,45,0,1,24882.0,1,0,3855,11,52,1,4,10,29,0,36,1,1,1,2,6,0,0,1,0,0,0,0,0,1
1897,5558,69,3,0,90933.0,0,0,3287,16,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,0,0,1,0,0,3,3
1898,4619,78,3,0,113734.0,0,0,3229,28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,3,3
1899,8780,73,3,1,59292.0,0,1,3578,21,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,2,3
1900,10789,59,3,1,45759.0,1,1,3688,14,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,1,2
1901,10779,40,1,0,22148.0,0,0,3274,12,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,0,0
1902,5896,36,2,1,73395.0,0,0,3300,17,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,3,0
1903,2337,52,1,0,29819.0,1,0,3445,15,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,0,2
1904,10951,55,1,1,45688.0,0,1,3352,18,20,279,0,18,0,0,9,2,3,1,8,4,0,0,0,1,0,0,0,1,2
1905,544,69,1,1,62820.0,0,0,3611,15,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,2,3
1906,17,52,3,1,60491.0,0,1,3493,33,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,2,2
1907,10680,37,1,1,33235.0,1,0,3341,14,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,0,0
1908,3265,64,1,1,35701.0,0,0,3664,11,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,1,2
1909,5623,43,2,1,31535.0,1,0,3473,12,95,15,4,13,0,0,19,1,1,1,2,7,0,0,1,0,0,0,0,0,1
1910,5832,63,2,1,92556.0,0,0,3267,21,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,3,2
1911,5544,53,1,0,67384.0,0,1,3793,27,32,957,40,175,158,53,107,2,7,8,5,5,0,0,0,1,0,0,0,2,2
1912,6417,52,2,1,80573.0,0,0,3820,26,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,3,2
1913,5831,56,1,1,77870.0,0,1,3873,26,93,1017,50,500,65,50,133,3,5,5,5,8,1,0,0,1,0,0,1,3,2
1914,7101,60,3,0,52278.0,0,1,3717,39,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,2,2
1915,10176,55,1,0,57107.0,0,1,3871,31,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,1,0,0,1,2,2
1916,2326,33,1,1,18929.0,0,0,3695,12,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,0,0
1917,4385,42,3,0,36038.0,1,0,3591,14,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,1,1
1918,2929,47,1,0,20180.0,0,0,3691,15,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,0,1
1919,10686,58,3,1,34230.0,1,1,3747,11,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,0,2
1920,2546,46,2,0,31878.0,0,1,3204,9,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,0,1
1921,3283,51,2,1,70932.0,0,1,3358,25,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,3,2
1922,3138,67,1,0,91249.0,0,0,3814,26,84,1324,27,119,71,108,27,0,7,9,6,4,1,1,0,1,1,0,1,3,3
1923,4994,80,2,0,77598.0,0,0,3468,29,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,0,0,1,0,0,3,3
1924,7966,64,1,0,80982.0,1,1,3734,35,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,3,2
1925,3112,46,2,1,22701.0,1,0,3494,10,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,0,1
1926,10872,54,3,1,55212.0,0,1,3780,28,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,1,0,0,0,2,2
1927,2181,53,1,1,70617.0,0,0,3568,16,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,3,2
1928,1867,66,1,0,64849.0,0,0,3790,24,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,2,3
1929,1518,58,2,1,62694.0,1,1,3574,31,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,2,2
1930,5734,49,3,1,61917.0,1,1,3418,12,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,2,1
1931,2878,76,3,1,67472.0,0,1,3471,18,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,2,3
1932,1458,41,2,1,21059.0,1,0,3370,15,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,0,1
1933,7007,55,2,1,29543.0,2,0,3286,15,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,0,2
1934,6200,72,1,1,75903.0,0,1,3644,26,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,3,3
1935,1403,48,2,1,34984.0,1,1,3858,13,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,0,1
1936,4827,67,3,0,54998.0,0,1,3673,24,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,2,3
1937,6250,74,3,0,54356.0,0,1,3784,32,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,2,3
1938,9291,64,2,1,34242.0,0,1,3295,9,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,0,2
1939,2478,50,1,1,25410.0,1,0,3499,10,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,0,1
1940,1139,39,3,1,73356.0,0,0,3340,24,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,0,1,0,1,3,0
1941,5138,73,1,1,28320.0,0,1,3728,13,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,0,3
1942,5393,46,1,0,23763.0,1,0,3888,12,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,0,1
1943,10413,39,1,1,72570.0,0,0,3262,24,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,3,0
1944,5015,47,2,1,34529.0,1,0,3850,16,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,0,1
1945,10868,72,1,0,70792.0,0,0,3705,22,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,3,3
1946,10676,41,1,1,63211.0,0,0,3801,22,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,2,1
1947,2495,49,2,1,83891.0,0,1,3206,23,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,3,1
1948,7842,55,1,0,36065.0,1,1,3652,17,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,1,2
1949,9955,69,1,1,39898.0,0,1,3699,16,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,1,3
1950,6663,83,3,0,51141.0,0,0,3553,14,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,1,3
1951,2162,47,1,1,56939.0,0,1,3481,21,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,2,1
1952,3434,72,1,0,80872.0,0,0,3245,20,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,3,3
1953,7919,47,3,1,72335.0,0,0,3882,31,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,3,1
1954,5626,59,3,0,61798.0,0,0,3415,20,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,2,2
1955,6428,73,3,0,76842.0,0,0,3254,17,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,3,3
1956,8514,47,1,1,29478.0,1,0,3360,11,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,0,1
1957,10448,67,1,0,46998.0,0,1,3812,25,55,172,41,86,45,6,27,5,5,3,5,7,0,0,1,0,0,0,0,1,3
1958,2109,33,1,0,96843.0,0,0,3629,30,60,448,71,951,40,17,17,1,6,11,10,2,0,0,0,0,1,0,1,3,0
1959,7530,73,3,0,56551.0,1,1,3250,14,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,2,3
1960,8925,58,2,1,70053.0,0,1,3558,31,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,3,2
1961,3009,61,3,0,71670.0,0,0,3552,21,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,0,1,1,0,1,3,2
1962,6355,45,1,1,44359.0,1,1,3209,12,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,1,1
1963,3517,71,1,0,40887.0,1,1,3616,19,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,1,3
1964,1158,57,1,0,48877.0,0,1,3372,15,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,1,2
1965,6203,76,1,1,74485.0,0,0,3506,29,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,3,3
1966,7165,51,1,1,64474.0,0,1,3447,27,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,2,2
1967,3595,60,1,1,77226.0,0,1,3318,31,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,3,2
1968,8537,74,1,0,72643.0,0,0,3684,23,60,526,80,553,123,94,53,1,3,10,7,2,1,0,0,0,0,0,1,3,3
1969,4331,45,2,1,85738.0,0,0,3354,22,41,913,26,376,17,26,13,1,3,6,11,1,0,0,0,1,1,0,0,3,1
1970,6281,57,1,0,55686.0,0,1,3697,20,27,673,0,199,37,47,26,2,6,3,5,4,0,0,1,0,0,0,0,2,2
1971,4338,40,1,0,39062.0,1,0,3293,9,28,23,0,9,0,0,12,1,1,0,3,4,0,0,1,0,0,0,0,1,0
1972,2452,52,1,1,34600.0,1,1,3741,25,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,0,2
1973,9507,48,1,1,40794.0,0,1,3645,23,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,1,1
1974,8360,52,2,1,54690.0,1,1,3431,15,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,2,2
1975,10311,54,1,1,4428.0,0,1,3464,26,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,0,2
1976,5117,60,2,1,32632.0,0,0,3893,23,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,0,2
1977,4867,55,3,0,38236.0,1,1,3479,18,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,1,2
1978,9289,44,1,1,36781.0,1,0,3277,14,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,1,1
1979,10913,39,2,0,31385.0,1,0,3768,12,56,3,2,12,0,1,9,1,1,0,2,8,0,0,1,0,0,0,1,0,0
1980,3032,39,1,1,24570.0,1,0,3684,20,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,0,0
1981,8524,49,3,0,25509.0,1,0,3846,18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,0,1
1982,3334,72,1,1,94642.0,0,0,3334,22,35,879,143,797,106,143,143,0,5,7,9,1,1,0,0,0,1,0,0,3,3
1983,4470,61,2,1,58646.0,0,1,3581,12,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,2,2
1984,1406,48,1,0,53201.0,1,1,3699,29,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,2,1
1985,8619,66,1,1,21994.0,0,1,3749,9,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,0,3
1986,10821,45,1,1,57113.0,1,1,3705,23,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,2,1
1987,4552,32,1,1,51373.0,0,0,3569,16,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,2,0
1988,898,37,1,1,23477.0,1,0,3448,18,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,0,0
1989,9797,67,1,1,58116.0,0,1,3274,18,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,2,3
1990,10949,60,3,0,72968.0,0,0,3392,22,8,1092,37,592,145,37,55,1,5,5,8,3,1,0,0,0,0,0,1,3,2
1991,8212,52,2,1,39791.0,0,1,3655,17,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,1,2
1992,6248,76,2,0,91712.0,0,0,3452,30,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,0,0,1,0,1,3,3
1993,10164,65,1,0,94472.0,0,1,3284,21,75,1017,33,417,108,100,16,1,5,5,5,5,0,0,0,1,1,0,0,3,2
1994,4547,63,1,1,13672.0,1,1,3635,14,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,0,2
1995,6815,43,2,1,96547.0,0,0,3234,23,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,0,1,0,1,3,1
1996,4122,48,1,1,79205.0,0,0,3866,20,73,504,23,117,179,28,44,1,6,5,4,4,1,0,0,0,0,0,1,3,1
1997,10841,48,3,1,56559.0,0,1,3748,22,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,2,1
1998,5370,50,3,1,32644.0,1,0,3726,26,38,239,3,141,0,7,23,4,7,1,6,8,0,0,1,0,0,0,0,0,1
1999,176,43,2,0,67506.0,0,1,3375,15,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,2,1
2000,4860,53,1,0,24206.0,1,0,3675,11,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,0,2
2001,10757,56,3,0,28420.0,1,0,3384,10,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,0,2
2002,4023,53,1,1,22979.0,1,0,3858,18,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,0,2
2003,6679,57,1,0,33279.0,0,0,3214,7,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,2
2004,9923,51,2,0,46423.0,1,1,3481,16,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,1,2
2005,7181,46,1,1,30368.0,0,1,3431,15,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,0,1
2006,3599,53,1,1,63684.0,0,1,3777,28,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,2,2
2007,405,59,1,0,41638.0,0,1,3698,25,68,315,0,31,4,0,91,4,5,5,3,8,0,0,1,0,0,0,0,1,2
2008,6870,64,3,0,68805.0,0,1,3482,14,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,3,2
2009,832,57,3,1,65814.0,0,1,3316,28,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,2,2
2010,2002,65,1,0,71964.0,0,0,3602,20,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,3,2
2011,3657,37,1,0,39146.0,1,0,3697,19,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,1,0
2012,500,46,1,1,96876.0,0,0,3524,26,79,908,43,735,40,194,21,1,7,7,9,2,1,0,0,1,1,0,1,3,1
2013,1951,42,0,1,34445.0,0,0,3715,36,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,0,1
2014,3262,65,1,0,68281.0,0,0,3888,30,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,2,2
2015,4102,48,2,1,37284.0,1,1,3654,10,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,1,1
2016,7042,40,1,1,36790.0,0,0,3682,15,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,1,0
2017,10598,56,1,1,27943.0,1,1,3637,16,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,0,2
2018,255,72,1,0,22263.0,1,1,3288,12,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,0,3
2019,2375,51,1,1,30261.0,1,2,3839,12,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,0,2
2020,9829,45,1,1,28587.0,1,0,3334,15,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,0,1
2021,6214,41,2,1,43815.0,1,0,3647,12,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,1,1
2022,4954,67,1,1,48195.0,1,1,3356,23,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,1,3
2023,7861,71,2,1,77027.0,0,1,3341,23,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,3,3
2024,4837,58,3,1,71322.0,0,1,3695,32,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,3,2
2025,9423,44,2,1,32765.0,1,0,3323,13,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,0,1
2026,4198,58,1,1,29672.0,1,1,3671,10,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,0,2
2027,153,70,1,0,23272.0,0,0,3452,9,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,0,3
2028,9323,74,2,1,49912.0,0,1,3857,34,5,520,8,223,32,49,42,4,10,5,7,8,0,0,1,0,0,0,1,1,3
2029,10001,38,2,1,7500.0,1,0,3894,19,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,0,0
2030,3945,76,3,0,68117.0,0,1,3673,31,80,618,44,215,0,17,36,2,11,8,4,6,0,0,1,0,0,0,1,2,3
2031,3799,68,1,1,67225.0,0,1,3412,28,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,2,3
2032,8625,47,1,1,17649.0,1,0,3426,17,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,0,1
2033,3491,48,1,1,55914.0,0,1,3623,36,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,2,1
2034,983,39,1,1,40059.0,1,0,3471,20,82,110,29,92,28,10,145,1,6,2,3,8,0,0,1,0,0,0,0,1,0
2035,9119,73,1,1,60905.0,0,1,3403,17,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,2,3
2036,4786,46,1,1,75330.0,1,1,3830,35,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,3,1
2037,5872,72,1,0,60689.0,0,1,3590,25,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,2,3
2038,6568,39,1,1,38680.0,1,0,3655,13,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,1,0
2039,5628,41,1,1,61416.0,0,0,3703,30,25,848,154,323,201,61,78,1,10,3,10,6,0,0,1,0,0,0,0,2,1
2040,5631,32,1,0,49767.0,0,0,3620,22,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,1,0
2041,4974,53,1,0,83273.0,1,2,3839,36,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,3,2
2042,8416,42,1,1,29009.0,1,0,3409,13,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,0,1
2043,5454,44,2,1,45057.0,1,0,3407,11,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,1,1
2044,4095,52,1,1,37150.0,1,0,3853,28,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,1,2
2045,5474,53,1,0,43020.0,1,0,3408,18,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,1,2
2046,4268,64,1,1,53154.0,0,1,3217,13,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,2,2
2047,10701,50,1,1,65308.0,0,0,3488,32,60,713,0,264,120,80,34,1,7,8,12,4,1,0,0,0,1,0,0,2,1
2048,3507,53,1,0,76467.0,1,0,3878,20,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,3,2
2049,2079,76,2,1,81044.0,0,0,3381,23,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,3,3
2050,626,72,1,1,32871.0,1,1,3674,9,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,0,3
2051,4426,48,1,0,55801.0,1,1,3477,28,35,367,4,51,6,4,95,6,7,2,6,7,1,0,0,0,0,0,0,2,1
2052,2591,64,1,0,76320.0,0,1,3204,17,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,3,2
2053,10509,68,2,0,36927.0,1,1,3224,16,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,1,3
2054,6382,70,1,1,48794.0,1,1,3200,9,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,1,3
2055,6673,58,1,0,23478.0,0,0,3664,15,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,0,2
2056,7441,50,1,0,71128.0,1,0,3828,34,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,3,1
2057,1071,47,3,0,70179.0,0,1,3540,31,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,3,1
2058,10061,73,1,1,59462.0,0,1,3737,32,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,2,3
2060,8775,54,1,1,38361.0,1,0,3381,17,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,1,2
2062,2345,41,3,1,70038.0,0,0,3444,19,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,3,1
2063,322,45,1,1,42554.0,1,1,3730,11,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,1,1
2064,10897,49,1,1,67445.0,0,1,3883,38,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,2,1
2065,123,72,1,0,67046.0,0,1,3736,17,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,2,3
2066,6103,75,1,1,42192.0,0,0,3493,11,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,1,3
2067,7899,71,3,1,77610.0,0,1,3805,24,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,3,3
2068,10500,39,1,1,31761.0,1,0,3282,14,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,0,0
2069,1655,44,1,1,34350.0,1,0,3450,12,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,0,1
2070,2406,74,1,1,54591.0,0,1,3525,24,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,2,3
2071,2712,67,1,1,71866.0,0,1,3383,23,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,3,3
2072,5517,54,1,1,25293.0,1,0,3484,13,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,0,2
2073,10643,36,3,0,42000.0,0,0,3732,25,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,1,0
2074,2254,40,1,1,69520.0,0,0,3554,26,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,3,0
2075,10281,53,1,0,64713.0,1,0,3339,23,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,2,2
2076,6958,46,2,1,27889.0,1,0,3556,11,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,0,1
2077,954,63,0,0,22123.0,0,0,3291,12,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,0,2
2080,4643,50,1,1,27803.0,1,0,3869,17,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,0,1
2082,6497,63,1,1,51651.0,0,1,3796,25,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,2,2
2083,5396,35,1,1,68487.0,0,0,3729,34,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,2,0
2085,1052,54,1,1,56796.0,0,1,3695,34,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,2,2
2086,2802,31,2,1,87000.0,0,0,3758,20,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,3,0
